9.41718604382,6.55039862709,1
2.71402487261,3.93479749453,0
1.55370450985,3.65408378039,1
1.49246652388,8.92527970349,0
5.04886749908,4.49270049696,1
5.03014501969,4.94357887121,1
7.09848383651,6.58125561295,0
4.62701739446,5.09896636765,1
3.03683728849,3.26766202492,0
5.1494504205,1.90095515883,0
0.331513277503,8.80139721603,0
0.905808085349,3.06684865388,0
8.0014304483,7.76598350591,1
3.88186321236,3.58273230304,1
7.89936762903,0.470911690049,0
2.1130617199,0.0501858446369,0
2.79858407715,6.11567609237,0
5.42660646093,0.490735984605,0
6.34376808507,3.59485109111,1
4.43356816618,0.355499768355,1
8.35897742235,5.54483700816,1
4.7769855406,1.95347126817,0
8.88222712759,0.677258552048,0
7.02067335703,1.668993197,1
1.91081871168,7.17090311334,1
3.08022759407,1.96053859708,1
2.63943620366,6.1583646262,0
5.55871882555,6.11316109905,1
0.786795878272,6.33522132725,0
0.0859385387725,6.0394546226,0
2.75580652286,0.442302602876,0
0.832659810876,7.55102277409,0
0.705655363522,3.6568549892,0
6.94420277655,2.10665296499,1
1.20577914081,6.27143395302,1
9.84503476711,5.35175426946,0
5.92441699059,7.34769406544,0
8.09341714002,7.49285097718,1
8.38904896403,5.93673607882,1
3.88952172421,6.62742370324,1
7.50652313596,9.35246571533,0
6.82155051864,0.96869876322,0
1.16005046642,6.32981095666,1
0.0351358971265,3.83778259874,0
5.87130646403,3.13515187779,0
8.14963992155,7.2094000367,1
6.79023965516,3.49470160559,0
2.95843995695,7.95394527163,1
2.98492106354,6.98674969008,0
3.76464443123,2.28784095281,0
7.3589623902,9.07136845624,1
9.30304279441,1.18775391034,0
1.61453008441,4.64885822168,1
2.50813642781,0.338210721565,0
2.46639926865,9.38200262423,0
4.28868544411,2.9503629193,0
3.74349815226,9.70759730904,0
8.80341246523,5.16039979949,1
2.17455105809,6.51728165977,0
7.09831994574,7.82282894424,1
8.90049520688,0.809199356354,0
5.82377774487,0.0608120743477,0
0.337133084075,4.83115993446,1
6.21300742992,6.69187138724,0
6.90252703712,5.82985099554,0
0.696642597242,9.50333115645,0
6.8286550503,8.4860399144,1
2.92023878399,9.96697127592,0
2.45599705193,1.47659017588,0
0.158525885708,1.34514868936,0
4.28371747148,4.39294637016,1
2.65416961774,1.44278273771,0
6.99525983433,3.80575334702,0
7.80809799893,3.60555407936,0
7.37525770821,8.19417320458,1
3.96081340166,8.1381975016,1
4.0017200149,7.36099208752,0
5.59376336264,5.45790215917,1
4.36010514894,4.31162087404,1
6.97130915562,7.49259026631,0
7.77611889996,4.20794294713,0
1.55689059807,4.12291624283,1
5.21441202705,3.7477532517,1
6.62738221657,1.72404853048,1
3.57342221989,9.46141824287,1
1.29154786193,2.49539769936,0
8.99845279824,2.73208256126,0
9.04351101266,3.90243408031,1
3.97737358859,1.61104532947,1
6.71274813123,1.01600256482,0
8.62462129994,6.83683395399,1
2.08416155558,8.65346245025,1
6.74281208219,7.21476233126,0
9.41048457661,6.51684085346,1
0.733289159237,4.45036518247,0
4.67050652652,5.35621498754,1
6.58735274589,5.21095446489,1
8.63340389056,6.63511945043,1
7.23434338331,9.64659290425,0
1.55930659524,9.75210606524,0
0.708688334994,5.17823657427,0
7.72122484385,3.44296241657,0
3.3689415203,8.66277528496,1
